"タイトル","説明","品物番号","定価",
"天井埋込型　LED（白色）　ダウンライト　ビーム角45度・広角タイプ・光源遮光角15度　調光タイプ（ライコン別売）／埋込穴φ300","LED（白色）　<br>色温度：4000 K　<br>光源寿命60000時間（光束維持率80％）<br>埋込穴径：φ300 mm　<br>埋込高：259 mm<br>質量：5.6 kg<br>器具光束：16080 lm　<br>電圧：100～242 V　<br>消費電力：131 W　<br>消費効率：122.7 lm/W<br>【反射板（上部）】アルミ（銀色鏡面仕上）<br>【反射板（下部）】アルミ（銀色鏡面仕上）<br>【枠】鋼板（ホワイトつや消し仕上）<br>天井埋込型、埋込穴φ300、ビーム角45度・広角タイプ・光源遮光角15度<br>Ra85<br>【適合調光器（別売）】ライトマネージャーFx NQ28861K＋NQL10161<br>【適合調光器（別売）】ライトマネージャーFx NQ28841K＋NQL10161<br>【適合調光器（別売）】信号線式ライコンNQ21526<br>【適合調光器（別売）】信号線式ライコンNQ21516<br>【適合調光器（別売）】信号線式ライコンNQ21506<br>【適合調光器（別売）】信号線式ライコンNQ21505<br>【適合調光器（別売）】信号線式ライコンNQ21502<br>【適合調光器（別売）】ライトコントロール・信号線式（LED・インバータ蛍光灯用）NQ21535U<br>【適合調光器（別売）】ライトコントロール・信号線式（LED・インバータ蛍光灯用）NQ21532U<br>埋込型<br>広角タイプ<br>●天井面取付専用<br>調光範囲（約5％～100％）<br>セパレートセルコン（A、AN、NTタイプ）との組み合わせ可能<br>入力電流（100V時）：1.34 A<br>入力電流（200V時）：0.66 A<br>入力電流（242V時）：0.55 A<br>注）調光する場合は適合調光器（別売）と組み合わせてご使用ください。<br>注）断熱施工仕様ではありません。<br>注）直下近接限度50cm<br>注）LEDにはバラツキがあるため、同一品番商品でも商品ごとに発光色、明るさが異なる場合があります。<br>","XND9998SWZ LR9","181900",
"天井埋込型　LED（温白色）　ダウンライト　ビーム角45度・広角タイプ・光源遮光角15度　調光タイプ（ライコン別売）／埋込穴φ300","LED（温白色）　<br>色温度：3500 K　<br>光源寿命60000時間（光束維持率80％）<br>埋込穴径：φ300 mm　<br>埋込高：259 mm<br>質量：5.6 kg<br>器具光束：16065 lm　<br>電圧：100～242 V　<br>消費電力：131 W　<br>消費効率：122.6 lm/W<br>【反射板（上部）】アルミ（銀色鏡面仕上）<br>【反射板（下部）】アルミ（銀色鏡面仕上）<br>【枠】鋼板（ホワイトつや消し仕上）<br>天井埋込型、埋込穴φ300、ビーム角45度・広角タイプ・光源遮光角15度<br>Ra85<br>【適合調光器（別売）】ライトマネージャーFx NQ28861K＋NQL10161<br>【適合調光器（別売）】ライトマネージャーFx NQ28841K＋NQL10161<br>【適合調光器（別売）】信号線式ライコンNQ21526<br>【適合調光器（別売）】信号線式ライコンNQ21516<br>【適合調光器（別売）】信号線式ライコンNQ21506<br>【適合調光器（別売）】信号線式ライコンNQ21505<br>【適合調光器（別売）】信号線式ライコンNQ21502<br>【適合調光器（別売）】ライトコントロール・信号線式（LED・インバータ蛍光灯用）NQ21535U<br>【適合調光器（別売）】ライトコントロール・信号線式（LED・インバータ蛍光灯用）NQ21532U<br>埋込型<br>広角タイプ<br>●天井面取付専用<br>調光範囲（約5％～100％）<br>セパレートセルコン（A、AN、NTタイプ）との組み合わせ可能<br>入力電流（100V時）：1.34 A<br>入力電流（200V時）：0.66 A<br>入力電流（242V時）：0.55 A<br>注）調光する場合は適合調光器（別売）と組み合わせてご使用ください。<br>注）断熱施工仕様ではありません。<br>注）直下近接限度50cm<br>注）LEDにはバラツキがあるため、同一品番商品でも商品ごとに発光色、明るさが異なる場合があります。<br>","XND9998SVZ LR9","181900",
"天井埋込型　LED（昼白色）　ダウンライト　ビーム角50度・広角タイプ・光源遮光角15度　調光タイプ（ライコン別売）／埋込穴φ200","LED（昼白色）　<br>色温度：5000 K　<br>光源寿命60000時間（光束維持率80％）<br>埋込穴径：φ200 mm　<br>埋込高：248 mm<br>質量：5 kg<br>器具光束：16030 lm　<br>電圧：100～242 V　<br>消費電力：131 W　<br>消費効率：122.3 lm/W<br>【反射板（上部）】アルミ（銀色鏡面仕上）<br>【反射板（下部）】アルミ（銀色鏡面仕上）<br>【枠】鋼板（ホワイトつや消し仕上）<br>天井埋込型、埋込穴φ200、ビーム角50度・広角タイプ・光源遮光角15度<br>Ra85<br>【適合調光器（別売）】ライトマネージャーFx NQ28861K＋NQL10161<br>【適合調光器（別売）】ライトマネージャーFx NQ28841K＋NQL10161<br>【適合調光器（別売）】信号線式ライコンNQ21526<br>【適合調光器（別売）】信号線式ライコンNQ21516<br>【適合調光器（別売）】信号線式ライコンNQ21506<br>【適合調光器（別売）】信号線式ライコンNQ21505<br>【適合調光器（別売）】信号線式ライコンNQ21502<br>【適合調光器（別売）】ライトコントロール・信号線式（LED・インバータ蛍光灯用）NQ21535U<br>【適合調光器（別売）】ライトコントロール・信号線式（LED・インバータ蛍光灯用）NQ21532U<br>埋込型<br>広角タイプ<br>●天井面取付専用<br>調光範囲（約5％～100％）<br>セパレートセルコン（A、AN、NTタイプ）との組み合わせ可能<br>入力電流（100V時）：1.34 A<br>入力電流（200V時）：0.66 A<br>入力電流（242V時）：0.55 A<br>注）調光する場合は適合調光器（別売）と組み合わせてご使用ください。<br>注）断熱施工仕様ではありません。<br>注）直下近接限度50cm<br>注）LEDにはバラツキがあるため、同一品番商品でも商品ごとに発光色、明るさが異なる場合があります。<br>","XND9994SNZ LR9","180900",
"天井埋込型　LED（白色）　ダウンライト　ビーム角50度・広角タイプ・光源遮光角15度　調光タイプ（ライコン別売）／埋込穴φ200","LED（白色）　<br>色温度：4000 K　<br>光源寿命60000時間（光束維持率80％）<br>埋込穴径：φ200 mm　<br>埋込高：248 mm<br>質量：5 kg<br>器具光束：16015 lm　<br>電圧：100～242 V　<br>消費電力：131 W　<br>消費効率：122.2 lm/W<br>【反射板（上部）】アルミ（銀色鏡面仕上）<br>【反射板（下部）】アルミ（銀色鏡面仕上）<br>【枠】鋼板（ホワイトつや消し仕上）<br>天井埋込型、埋込穴φ200、ビーム角50度・広角タイプ・光源遮光角15度<br>Ra85<br>【適合調光器（別売）】ライトマネージャーFx NQ28861K＋NQL10161<br>【適合調光器（別売）】ライトマネージャーFx NQ28841K＋NQL10161<br>【適合調光器（別売）】信号線式ライコンNQ21526<br>【適合調光器（別売）】信号線式ライコンNQ21516<br>【適合調光器（別売）】信号線式ライコンNQ21506<br>【適合調光器（別売）】信号線式ライコンNQ21505<br>【適合調光器（別売）】信号線式ライコンNQ21502<br>【適合調光器（別売）】ライトコントロール・信号線式（LED・インバータ蛍光灯用）NQ21535U<br>【適合調光器（別売）】ライトコントロール・信号線式（LED・インバータ蛍光灯用）NQ21532U<br>埋込型<br>広角タイプ<br>●天井面取付専用<br>調光範囲（約5％～100％）<br>セパレートセルコン（A、AN、NTタイプ）との組み合わせ可能<br>入力電流（100V時）：1.34 A<br>入力電流（200V時）：0.66 A<br>入力電流（242V時）：0.55 A<br>注）調光する場合は適合調光器（別売）と組み合わせてご使用ください。<br>注）断熱施工仕様ではありません。<br>注）直下近接限度50cm<br>注）LEDにはバラツキがあるため、同一品番商品でも商品ごとに発光色、明るさが異なる場合があります。<br>","XND9994SWZ LR9","180900",
"天井埋込型　LED（昼白色）　ダウンライト　ビーム角85度・拡散タイプ・光源遮光角15度　調光タイプ（ライコン別売）／埋込穴φ200","LED（昼白色）　<br>色温度：5000 K　<br>光源寿命60000時間（光束維持率80％）<br>埋込穴径：φ200 mm　<br>埋込高：248 mm<br>質量：5 kg<br>器具光束：16020 lm　<br>電圧：100～242 V　<br>消費電力：131 W　<br>消費効率：122.2 lm/W<br>【反射板（上部）】アルミ（銀色鏡面仕上）<br>【反射板（下部）】アルミ（銀色鏡面仕上）<br>【枠】鋼板（ホワイトつや消し仕上）<br>天井埋込型、埋込穴φ200、ビーム角85度・拡散タイプ・光源遮光角15度<br>Ra85<br>【適合調光器（別売）】ライトマネージャーFx NQ28861K＋NQL10161<br>【適合調光器（別売）】ライトマネージャーFx NQ28841K＋NQL10161<br>【適合調光器（別売）】信号線式ライコンNQ21526<br>【適合調光器（別売）】信号線式ライコンNQ21516<br>【適合調光器（別売）】信号線式ライコンNQ21506<br>【適合調光器（別売）】信号線式ライコンNQ21505<br>【適合調光器（別売）】信号線式ライコンNQ21502<br>【適合調光器（別売）】ライトコントロール・信号線式（LED・インバータ蛍光灯用）NQ21535U<br>【適合調光器（別売）】ライトコントロール・信号線式（LED・インバータ蛍光灯用）NQ21532U<br>埋込型<br>拡散タイプ<br>●天井面取付専用<br>調光範囲（約5％～100％）<br>セパレートセルコン（A、AN、NTタイプ）との組み合わせ可能<br>入力電流（100V時）：1.34 A<br>入力電流（200V時）：0.66 A<br>入力電流（242V時）：0.55 A<br>注）調光する場合は適合調光器（別売）と組み合わせてご使用ください。<br>注）断熱施工仕様ではありません。<br>注）直下近接限度50cm<br>注）LEDにはバラツキがあるため、同一品番商品でも商品ごとに発光色、明るさが異なる場合があります。<br>","XND9995SNZ LR9","180900",
"天井埋込型　LED（温白色）　ダウンライト　ビーム角50度・広角タイプ・光源遮光角15度　調光タイプ（ライコン別売）／埋込穴φ200","LED（温白色）　<br>色温度：3500 K　<br>光源寿命60000時間（光束維持率80％）<br>埋込穴径：φ200 mm　<br>埋込高：248 mm<br>質量：5 kg<br>器具光束：16000 lm　<br>電圧：100～242 V　<br>消費電力：131 W　<br>消費効率：122.1 lm/W<br>【反射板（上部）】アルミ（銀色鏡面仕上）<br>【反射板（下部）】アルミ（銀色鏡面仕上）<br>【枠】鋼板（ホワイトつや消し仕上）<br>天井埋込型、埋込穴φ200、ビーム角50度・広角タイプ・光源遮光角15度<br>Ra85<br>【適合調光器（別売）】ライトマネージャーFx NQ28861K＋NQL10161<br>【適合調光器（別売）】ライトマネージャーFx NQ28841K＋NQL10161<br>【適合調光器（別売）】信号線式ライコンNQ21526<br>【適合調光器（別売）】信号線式ライコンNQ21516<br>【適合調光器（別売）】信号線式ライコンNQ21506<br>【適合調光器（別売）】信号線式ライコンNQ21505<br>【適合調光器（別売）】信号線式ライコンNQ21502<br>【適合調光器（別売）】ライトコントロール・信号線式（LED・インバータ蛍光灯用）NQ21535U<br>【適合調光器（別売）】ライトコントロール・信号線式（LED・インバータ蛍光灯用）NQ21532U<br>埋込型<br>広角タイプ<br>●天井面取付専用<br>調光範囲（約5％～100％）<br>セパレートセルコン（A、AN、NTタイプ）との組み合わせ可能<br>入力電流（100V時）：1.34 A<br>入力電流（200V時）：0.66 A<br>入力電流（242V時）：0.55 A<br>注）調光する場合は適合調光器（別売）と組み合わせてご使用ください。<br>注）断熱施工仕様ではありません。<br>注）直下近接限度50cm<br>注）LEDにはバラツキがあるため、同一品番商品でも商品ごとに発光色、明るさが異なる場合があります。<br>","XND9994SVZ LR9","180900",
"天井埋込型　LED（白色）　ダウンライト　ビーム角85度・拡散タイプ・光源遮光角15度　調光タイプ（ライコン別売）／埋込穴φ200","LED（白色）　<br>色温度：4000 K　<br>光源寿命60000時間（光束維持率80％）<br>埋込穴径：φ200 mm　<br>埋込高：248 mm<br>質量：5 kg<br>器具光束：16005 lm　<br>電圧：100～242 V　<br>消費電力：131 W　<br>消費効率：122.1 lm/W<br>【反射板（上部）】アルミ（銀色鏡面仕上）<br>【反射板（下部）】アルミ（銀色鏡面仕上）<br>【枠】鋼板（ホワイトつや消し仕上）<br>天井埋込型、埋込穴φ200、ビーム角85度・拡散タイプ・光源遮光角15度<br>Ra85<br>【適合調光器（別売）】ライトマネージャーFx NQ28861K＋NQL10161<br>【適合調光器（別売）】ライトマネージャーFx NQ28841K＋NQL10161<br>【適合調光器（別売）】信号線式ライコンNQ21526<br>【適合調光器（別売）】信号線式ライコンNQ21516<br>【適合調光器（別売）】信号線式ライコンNQ21506<br>【適合調光器（別売）】信号線式ライコンNQ21505<br>【適合調光器（別売）】信号線式ライコンNQ21502<br>【適合調光器（別売）】ライトコントロール・信号線式（LED・インバータ蛍光灯用）NQ21535U<br>【適合調光器（別売）】ライトコントロール・信号線式（LED・インバータ蛍光灯用）NQ21532U<br>埋込型<br>拡散タイプ<br>●天井面取付専用<br>調光範囲（約5％～100％）<br>セパレートセルコン（A、AN、NTタイプ）との組み合わせ可能<br>入力電流（100V時）：1.34 A<br>入力電流（200V時）：0.66 A<br>入力電流（242V時）：0.55 A<br>注）調光する場合は適合調光器（別売）と組み合わせてご使用ください。<br>注）断熱施工仕様ではありません。<br>注）直下近接限度50cm<br>注）LEDにはバラツキがあるため、同一品番商品でも商品ごとに発光色、明るさが異なる場合があります。<br>","XND9995SWZ LR9","180900",
"天井埋込型　LED（温白色）　ダウンライト　ビーム角85度・拡散タイプ・光源遮光角15度　調光タイプ（ライコン別売）／埋込穴φ200","LED（温白色）　<br>色温度：3500 K　<br>光源寿命60000時間（光束維持率80％）<br>埋込穴径：φ200 mm　<br>埋込高：248 mm<br>質量：5 kg<br>器具光束：15995 lm　<br>電圧：100～242 V　<br>消費電力：131 W　<br>消費効率：122 lm/W<br>【反射板（上部）】アルミ（銀色鏡面仕上）<br>【反射板（下部）】アルミ（銀色鏡面仕上）<br>【枠】鋼板（ホワイトつや消し仕上）<br>天井埋込型、埋込穴φ200、ビーム角85度・拡散タイプ・光源遮光角15度<br>Ra85<br>【適合調光器（別売）】ライトマネージャーFx NQ28861K＋NQL10161<br>【適合調光器（別売）】ライトマネージャーFx NQ28841K＋NQL10161<br>【適合調光器（別売）】信号線式ライコンNQ21526<br>【適合調光器（別売）】信号線式ライコンNQ21516<br>【適合調光器（別売）】信号線式ライコンNQ21506<br>【適合調光器（別売）】信号線式ライコンNQ21505<br>【適合調光器（別売）】信号線式ライコンNQ21502<br>【適合調光器（別売）】ライトコントロール・信号線式（LED・インバータ蛍光灯用）NQ21535U<br>【適合調光器（別売）】ライトコントロール・信号線式（LED・インバータ蛍光灯用）NQ21532U<br>埋込型<br>拡散タイプ<br>●天井面取付専用<br>調光範囲（約5％～100％）<br>セパレートセルコン（A、AN、NTタイプ）との組み合わせ可能<br>入力電流（100V時）：1.34 A<br>入力電流（200V時）：0.66 A<br>入力電流（242V時）：0.55 A<br>注）調光する場合は適合調光器（別売）と組み合わせてご使用ください。<br>注）断熱施工仕様ではありません。<br>注）直下近接限度50cm<br>注）LEDにはバラツキがあるため、同一品番商品でも商品ごとに発光色、明るさが異なる場合があります。<br>","XND9995SVZ LR9","180900",
"天井埋込型　LED（電球色）　ダウンライト　ビーム角85度・拡散タイプ・光源遮光角15度　調光タイプ（ライコン別売）／埋込穴φ300","LED（電球色）　<br>色温度：3000 K　<br>光源寿命60000時間（光束維持率80％）<br>埋込穴径：φ300 mm　<br>埋込高：259 mm<br>質量：5.6 kg<br>器具光束：15315 lm　<br>電圧：100～242 V　<br>消費電力：131 W　<br>消費効率：116.9 lm/W<br>【反射板（上部）】アルミ（銀色鏡面仕上）<br>【反射板（下部）】アルミ（銀色鏡面仕上）<br>【枠】鋼板（ホワイトつや消し仕上）<br>天井埋込型、埋込穴φ300、ビーム角85度・拡散タイプ・光源遮光角15度<br>Ra85<br>【適合調光器（別売）】ライトマネージャーFx NQ28861K＋NQL10161<br>【適合調光器（別売）】ライトマネージャーFx NQ28841K＋NQL10161<br>【適合調光器（別売）】信号線式ライコンNQ21526<br>【適合調光器（別売）】信号線式ライコンNQ21516<br>【適合調光器（別売）】信号線式ライコンNQ21506<br>【適合調光器（別売）】信号線式ライコンNQ21505<br>【適合調光器（別売）】信号線式ライコンNQ21502<br>【適合調光器（別売）】ライトコントロール・信号線式（LED・インバータ蛍光灯用）NQ21535U<br>【適合調光器（別売）】ライトコントロール・信号線式（LED・インバータ蛍光灯用）NQ21532U<br>埋込型<br>拡散タイプ<br>●天井面取付専用<br>調光範囲（約5％～100％）<br>セパレートセルコン（A、AN、NTタイプ）との組み合わせ可能<br>入力電流（100V時）：1.34 A<br>入力電流（200V時）：0.66 A<br>入力電流（242V時）：0.55 A<br>注）調光する場合は適合調光器（別売）と組み合わせてご使用ください。<br>注）断熱施工仕様ではありません。<br>注）直下近接限度50cm<br>注）LEDにはバラツキがあるため、同一品番商品でも商品ごとに発光色、明るさが異なる場合があります。<br>","XND9999SLZ LR9","181900",
"天井埋込型　LED（電球色）　ダウンライト　ビーム角85度・拡散タイプ・光源遮光角15度　調光タイプ（ライコン別売）／埋込穴φ250","LED（電球色）　<br>色温度：3000 K　<br>光源寿命60000時間（光束維持率80％）<br>埋込穴径：φ250 mm　<br>埋込高：248 mm<br>質量：5.3 kg<br>器具光束：15295 lm　<br>電圧：100～242 V　<br>消費電力：131 W　<br>消費効率：116.7 lm/W<br>【反射板（上部）】アルミ（銀色鏡面仕上）<br>【反射板（下部）】アルミ（銀色鏡面仕上）<br>【枠】鋼板（ホワイトつや消し仕上）<br>天井埋込型、埋込穴φ250、ビーム角85度・拡散タイプ・光源遮光角15度<br>Ra85<br>【適合調光器（別売）】ライトマネージャーFx NQ28861K＋NQL10161<br>【適合調光器（別売）】ライトマネージャーFx NQ28841K＋NQL10161<br>【適合調光器（別売）】信号線式ライコンNQ21526<br>【適合調光器（別売）】信号線式ライコンNQ21516<br>【適合調光器（別売）】信号線式ライコンNQ21506<br>【適合調光器（別売）】信号線式ライコンNQ21505<br>【適合調光器（別売）】信号線式ライコンNQ21502<br>【適合調光器（別売）】ライトコントロール・信号線式（LED・インバータ蛍光灯用）NQ21535U<br>【適合調光器（別売）】ライトコントロール・信号線式（LED・インバータ蛍光灯用）NQ21532U<br>埋込型<br>拡散タイプ<br>●天井面取付専用<br>調光範囲（約5％～100％）<br>セパレートセルコン（A、AN、NTタイプ）との組み合わせ可能<br>入力電流（100V時）：1.34 A<br>入力電流（200V時）：0.66 A<br>入力電流（242V時）：0.55 A<br>注）調光する場合は適合調光器（別売）と組み合わせてご使用ください。<br>注）断熱施工仕様ではありません。<br>注）直下近接限度50cm<br>注）LEDにはバラツキがあるため、同一品番商品でも商品ごとに発光色、明るさが異なる場合があります。<br>","XND9997SLZ LR9","181900",
"天井埋込型　LED（電球色）　ダウンライト　ビーム角45度・広角タイプ・光源遮光角15度　調光タイプ（ライコン別売）／埋込穴φ250","LED（電球色）　<br>色温度：3000 K　<br>光源寿命60000時間（光束維持率80％）<br>埋込穴径：φ250 mm　<br>埋込高：248 mm<br>質量：5.3 kg<br>器具光束：15240 lm　<br>電圧：100～242 V　<br>消費電力：131 W　<br>消費効率：116.3 lm/W<br>【反射板（上部）】アルミ（銀色鏡面仕上）<br>【反射板（下部）】アルミ（銀色鏡面仕上）<br>【枠】鋼板（ホワイトつや消し仕上）<br>天井埋込型、埋込穴φ250、ビーム角45度・広角タイプ・光源遮光角15度<br>Ra85<br>【適合調光器（別売）】ライトマネージャーFx NQ28861K＋NQL10161<br>【適合調光器（別売）】ライトマネージャーFx NQ28841K＋NQL10161<br>【適合調光器（別売）】信号線式ライコンNQ21526<br>【適合調光器（別売）】信号線式ライコンNQ21516<br>【適合調光器（別売）】信号線式ライコンNQ21506<br>【適合調光器（別売）】信号線式ライコンNQ21505<br>【適合調光器（別売）】信号線式ライコンNQ21502<br>【適合調光器（別売）】ライトコントロール・信号線式（LED・インバータ蛍光灯用）NQ21535U<br>【適合調光器（別売）】ライトコントロール・信号線式（LED・インバータ蛍光灯用）NQ21532U<br>埋込型<br>広角タイプ<br>●天井面取付専用<br>調光範囲（約5％～100％）<br>セパレートセルコン（A、AN、NTタイプ）との組み合わせ可能<br>入力電流（100V時）：1.34 A<br>入力電流（200V時）：0.66 A<br>入力電流（242V時）：0.55 A<br>注）調光する場合は適合調光器（別売）と組み合わせてご使用ください。<br>注）断熱施工仕様ではありません。<br>注）直下近接限度50cm<br>注）LEDにはバラツキがあるため、同一品番商品でも商品ごとに発光色、明るさが異なる場合があります。<br>","XND9996SLZ LR9","181900",
"天井埋込型　LED（電球色）　ダウンライト　ビーム角45度・広角タイプ・光源遮光角15度　調光タイプ（ライコン別売）／埋込穴φ300","LED（電球色）　<br>色温度：3000 K　<br>光源寿命60000時間（光束維持率80％）<br>埋込穴径：φ300 mm　<br>埋込高：259 mm<br>質量：5.6 kg<br>器具光束：15225 lm　<br>電圧：100～242 V　<br>消費電力：131 W　<br>消費効率：116.2 lm/W<br>【反射板（上部）】アルミ（銀色鏡面仕上）<br>【反射板（下部）】アルミ（銀色鏡面仕上）<br>【枠】鋼板（ホワイトつや消し仕上）<br>天井埋込型、埋込穴φ300、ビーム角45度・広角タイプ・光源遮光角15度<br>Ra85<br>【適合調光器（別売）】ライトマネージャーFx NQ28861K＋NQL10161<br>【適合調光器（別売）】ライトマネージャーFx NQ28841K＋NQL10161<br>【適合調光器（別売）】信号線式ライコンNQ21526<br>【適合調光器（別売）】信号線式ライコンNQ21516<br>【適合調光器（別売）】信号線式ライコンNQ21506<br>【適合調光器（別売）】信号線式ライコンNQ21505<br>【適合調光器（別売）】信号線式ライコンNQ21502<br>【適合調光器（別売）】ライトコントロール・信号線式（LED・インバータ蛍光灯用）NQ21535U<br>【適合調光器（別売）】ライトコントロール・信号線式（LED・インバータ蛍光灯用）NQ21532U<br>埋込型<br>広角タイプ<br>●天井面取付専用<br>調光範囲（約5％～100％）<br>セパレートセルコン（A、AN、NTタイプ）との組み合わせ可能<br>入力電流（100V時）：1.34 A<br>入力電流（200V時）：0.66 A<br>入力電流（242V時）：0.55 A<br>注）調光する場合は適合調光器（別売）と組み合わせてご使用ください。<br>注）断熱施工仕様ではありません。<br>注）直下近接限度50cm<br>注）LEDにはバラツキがあるため、同一品番商品でも商品ごとに発光色、明るさが異なる場合があります。<br>","XND9998SLZ LR9","181900",
"天井埋込型　LED（電球色）　ダウンライト　ビーム角50度・広角タイプ・光源遮光角15度　調光タイプ（ライコン別売）／埋込穴φ200","LED（電球色）　<br>色温度：3000 K　<br>光源寿命60000時間（光束維持率80％）<br>埋込穴径：φ200 mm　<br>埋込高：248 mm<br>質量：5 kg<br>器具光束：15165 lm　<br>電圧：100～242 V　<br>消費電力：131 W　<br>消費効率：115.7 lm/W<br>【反射板（上部）】アルミ（銀色鏡面仕上）<br>【反射板（下部）】アルミ（銀色鏡面仕上）<br>【枠】鋼板（ホワイトつや消し仕上）<br>天井埋込型、埋込穴φ200、ビーム角50度・広角タイプ・光源遮光角15度<br>Ra85<br>【適合調光器（別売）】ライトマネージャーFx NQ28861K＋NQL10161<br>【適合調光器（別売）】ライトマネージャーFx NQ28841K＋NQL10161<br>【適合調光器（別売）】信号線式ライコンNQ21526<br>【適合調光器（別売）】信号線式ライコンNQ21516<br>【適合調光器（別売）】信号線式ライコンNQ21506<br>【適合調光器（別売）】信号線式ライコンNQ21505<br>【適合調光器（別売）】信号線式ライコンNQ21502<br>【適合調光器（別売）】ライトコントロール・信号線式（LED・インバータ蛍光灯用）NQ21535U<br>【適合調光器（別売）】ライトコントロール・信号線式（LED・インバータ蛍光灯用）NQ21532U<br>埋込型<br>広角タイプ<br>●天井面取付専用<br>調光範囲（約5％～100％）<br>セパレートセルコン（A、AN、NTタイプ）との組み合わせ可能<br>入力電流（100V時）：1.34 A<br>入力電流（200V時）：0.66 A<br>入力電流（242V時）：0.55 A<br>注）調光する場合は適合調光器（別売）と組み合わせてご使用ください。<br>注）断熱施工仕様ではありません。<br>注）直下近接限度50cm<br>注）LEDにはバラツキがあるため、同一品番商品でも商品ごとに発光色、明るさが異なる場合があります。<br>","XND9994SLZ LR9","180900",
"天井埋込型　LED（電球色）　ダウンライト　ビーム角85度・拡散タイプ・光源遮光角15度　調光タイプ（ライコン別売）／埋込穴φ200","LED（電球色）　<br>色温度：3000 K　<br>光源寿命60000時間（光束維持率80％）<br>埋込穴径：φ200 mm　<br>埋込高：248 mm<br>質量：5 kg<br>器具光束：15160 lm　<br>電圧：100～242 V　<br>消費電力：131 W　<br>消費効率：115.7 lm/W<br>【反射板（上部）】アルミ（銀色鏡面仕上）<br>【反射板（下部）】アルミ（銀色鏡面仕上）<br>【枠】鋼板（ホワイトつや消し仕上）<br>天井埋込型、埋込穴φ200、ビーム角85度・拡散タイプ・光源遮光角15度<br>Ra85<br>【適合調光器（別売）】ライトマネージャーFx NQ28861K＋NQL10161<br>【適合調光器（別売）】ライトマネージャーFx NQ28841K＋NQL10161<br>【適合調光器（別売）】信号線式ライコンNQ21526<br>【適合調光器（別売）】信号線式ライコンNQ21516<br>【適合調光器（別売）】信号線式ライコンNQ21506<br>【適合調光器（別売）】信号線式ライコンNQ21505<br>【適合調光器（別売）】信号線式ライコンNQ21502<br>【適合調光器（別売）】ライトコントロール・信号線式（LED・インバータ蛍光灯用）NQ21535U<br>【適合調光器（別売）】ライトコントロール・信号線式（LED・インバータ蛍光灯用）NQ21532U<br>埋込型<br>拡散タイプ<br>●天井面取付専用<br>調光範囲（約5％～100％）<br>セパレートセルコン（A、AN、NTタイプ）との組み合わせ可能<br>入力電流（100V時）：1.34 A<br>入力電流（200V時）：0.66 A<br>入力電流（242V時）：0.55 A<br>注）調光する場合は適合調光器（別売）と組み合わせてご使用ください。<br>注）断熱施工仕様ではありません。<br>注）直下近接限度50cm<br>注）LEDにはバラツキがあるため、同一品番商品でも商品ごとに発光色、明るさが異なる場合があります。<br>","XND9995SLZ LR9","180900",
"天井埋込型　LED（昼白色）　ダウンライト　ビーム角40度・広角タイプ・光源遮光角30度　調光タイプ（ライコン別売）／埋込穴φ200","LED（昼白色）　<br>色温度：5000 K　<br>光源寿命60000時間（光束維持率80％）<br>埋込穴径：φ200 mm　<br>埋込高：292 mm<br>質量：5 kg<br>器具光束：14985 lm　<br>電圧：100～242 V　<br>消費電力：131 W　<br>消費効率：114.3 lm/W<br>【反射板（上部）】アルミ（銀色鏡面仕上）<br>【反射板（下部）】アルミ（銀色鏡面仕上）<br>【枠】鋼板（ホワイトつや消し仕上）<br>天井埋込型、埋込穴φ200、ビーム角40度・広角タイプ・光源遮光角30度<br>Ra85<br>【適合調光器（別売）】ライトマネージャーFx NQ28861K＋NQL10161<br>【適合調光器（別売）】ライトマネージャーFx NQ28841K＋NQL10161<br>【適合調光器（別売）】信号線式ライコンNQ21526<br>【適合調光器（別売）】信号線式ライコンNQ21516<br>【適合調光器（別売）】信号線式ライコンNQ21506<br>【適合調光器（別売）】信号線式ライコンNQ21505<br>【適合調光器（別売）】信号線式ライコンNQ21502<br>【適合調光器（別売）】ライトコントロール・信号線式（LED・インバータ蛍光灯用）NQ21535U<br>【適合調光器（別売）】ライトコントロール・信号線式（LED・インバータ蛍光灯用）NQ21532U<br>埋込型<br>広角タイプ<br>●天井面取付専用<br>調光範囲（約5％～100％）<br>セパレートセルコン（A、AN、NTタイプ）との組み合わせ可能<br>入力電流（100V時）：1.34 A<br>入力電流（200V時）：0.66 A<br>入力電流（242V時）：0.55 A<br>注）調光する場合は適合調光器（別売）と組み合わせてご使用ください。<br>注）断熱施工仕様ではありません。<br>注）直下近接限度50cm<br>注）LEDにはバラツキがあるため、同一品番商品でも商品ごとに発光色、明るさが異なる場合があります。<br>","XND9978SNZ LR9","183900",
